feature	RPPA_HSPA1A|HSP70-R-C	RPPA_CASP7|Caspase-7_cleavedD198-R-C	RPPA_ERBB3|HER3_pY1298-R-C	RPPA_ERBB2|HER2_pY1248-R-NA	RPPA_SMAD1|Smad1-R-V	RPPA_SYK|Syk-M-V	RPPA_TSC2|Tuberin-R-C	RPPA_STAT5A|STAT5-alpha-R-V	RPPA_NF2|NF2-R-C	RPPA_AKT1 AKT2 AKT3|Akt_pS473-R-V	RPPA_PARP1|PARP_cleaved-M-C	RPPA_MSH2|MSH2-M-C	RPPA_MSH6|MSH6-R-C	RPPA_ACACA ACACB|ACC_pS79-R-V	RPPA_COL6A1|Collagen_VI-R-V	RPPA_PRKCD|PKC-delta_pS664-R-V	RPPA_PTCH1|PTCH-R-C	RPPA_AKT1 AKT2 AKT3|Akt_pT308-R-V	RPPA_CDKN1B|p27_pT157-R-C	RPPA_GATA3|GATA3-M-V	RPPA_MAPT|Tau-M-C	RPPA_CCNE1|Cyclin_E1-M-V	RPPA_BCL2|Bcl-2-M-V	RPPA_INPP4B|INPP4B-G-C	RPPA_ACACA|ACC1-R-C	RPPA_MS4A1|CD20-R-C	RPPA_RPS6|S6_pS235_S236-R-V	RPPA_VASP|VASP-R-C	RPPA_CDH1|E-Cadherin-R-V	RPPA_EIF4EBP1|4E-BP1-R-V	RPPA_CTNNB1|beta-Catenin-R-V	RPPA_XBP1|XBP1-G-C	RPPA_EIF4EBP1|4E-BP1_pS65-R-V	RPPA_PCNA|PCNA-M-V	RPPA_SRC|Src_pY527-R-V	RPPA_TP53BP1|53BP1-R-C	RPPA_MAP2K1|MEK1-R-V	RPPA_RAF1|C-Raf-R-V	RPPA_TP53|p53-R-V	RPPA_YAP1|YAP-R-V	RPPA_CDKN1B|p27-R-V	RPPA_FRAP1|mTOR-R-V	RPPA_RAD50|Rad50-M-C	RPPA_CCNE2|Cyclin_E2-R-C	RPPA_SNAI2|Snail-M-C	RPPA_PGR|PR-R-V	RPPA_BID|Bid-R-C	RPPA_CHEK2|Chk2-M-C	RPPA_BCL2L1|Bcl-X-R-C	RPPA_SHC1|Shc_pY317-R-NA	RPPA_EGFR|EGFR_pY1068-R-V	RPPA_PIK3CA |PI3K-p110-alpha-R-C	RPPA_BCL2L1|Bcl-xL-R-V	RPPA_GSK3A GSK3B|GSK3_pS9-R-V	RPPA_ITGA2|CD49b-M-V	RPPA_DVL3|Dvl3-R-V	RPPA_CCND1|Cyclin_D1-R-V	RPPA_MET|c-Met_pY1235-R-C	RPPA_SRC|Src_pY416-R-C	RPPA_BCL2L11|Bim-R-V	RPPA_ATM|ATM-R-C	RPPA_NOTCH1|Notch1-R-V	RPPA_MAPK9|JNK2-R-C	RPPA_FN1|Fibronectin-R-C	RPPA_GSK3A GSK3B|GSK3-alpha-beta_pS21_S9-R-V	RPPA_MAP2K1|MEK1_pS217_S221-R-V	RPPA_CASP8|Caspase-8-M-C	RPPA_MYC|c-Myc-R-C	RPPA_CHEK1|Chk1-R-C	RPPA_AKT1S1|PRAS40_pT246-R-V	RPPA_WWTR1|TAZ-R-C	RPPA_CDKN1A|p21-R-C	RPPA_KDR|VEGFR2-R-V	RPPA_CHEK2|Chk2_pT68-R-C	RPPA_EGFR|EGFR_pY1173-R-C	RPPA_EGFR|EGFR_pY992-R-V	RPPA_IGF1R|IGF-1R-beta-R-C	RPPA_KDR|XIAP-R-C	RPPA_YWHAE|14-3-3_epsilon-M-C	RPPA_RPS6KA1|p90RSK_pT359_S363-R-C	RPPA_RPS6|S6_pS240_S244-R-V	RPPA_CDC2|CDK1-R-V	RPPA_EEF2|eEF2-R-V	RPPA_NCOA3|AIB1-M-V	RPPA_AR|AR-R-V	RPPA_GAB2|GAB2-R-V	RPPA_YBX1|YB-1_pS102-R-V	RPPA_ESR1|ER-alpha-R-V	RPPA_RAD51|Rad51-M-C	RPPA_SMAD4|Smad4-M-V	RPPA_CDH3|P-Cadherin-R-C	RPPA_CDH2|N-Cadherin-R-V	RPPA_FOXO3|FOXO3a-R-C	RPPA_ERBB2|HER2-M-V	RPPA_BECN1|Beclin-G-V	RPPA_CASP9|Caspase-9_cleavedD330-R-C	RPPA_SETD2|SETD2-R-NA	RPPA_SRC|Src-M-V	RPPA_GSK3A GSK3B|GSK3-alpha-beta-M-V	RPPA_YAP1|YAP_pS127-R-C	RPPA_PRKCA |PKC-alpha-M-V	RPPA_PRKAA1|AMPK_alpha-R-C	RPPA_RAF1|C-Raf_pS338-R-C	RPPA_BRAF|B-Raf-M-NA	RPPA_PRKAA1|AMPK_pT172-R-V	RPPA_ERRFI1|MIG-6-M-V	RPPA_EIF4EBP1|4E-BP1_pT37-R-V	RPPA_STAT3|STAT3_pY705-R-V	RPPA_AKT1 AKT2 AKT3|Akt-R-V	RPPA_PECAM1|CD31-M-V	RPPA_BAK1|Bak-R-C	RPPA_PEA15|PEA-15-R-V	RPPA_IRS1|IRS1-R-V	RPPA_PTK2|FAK-R-C	RPPA_ERBB3|HER3-R-V	RPPA_FOXO3|FOXO3a_pS318_S321-R-C	RPPA_RB1|Rb-M-V	RPPA_MAPK14|p38_MAPK-R-C	RPPA_NFKB1|NF-kB-p65_pS536-R-C	RPPA_CHEK1|Chk1_pS345-R-C	RPPA_LCK|Lck-R-V	RPPA_XRCC5|Ku80-R-C	RPPA_PARK7|DJ-1-R-C	RPPA_DIABLO|Smac-M-V	RPPA_CTNNA1|alpha-Catenin-M-V	RPPA_ESR1|ER-alpha_pS118-R-V	RPPA_IGFBP2|IGFBP2-R-V	RPPA_STMN1|Stathmin-R-V	RPPA_WWTR1|TAZ_pS89-R-C	RPPA_CASP3|Caspase-3_active-R-C	RPPA_JUN|c-Jun_pS73-R-C	RPPA_CCNB1|Cyclin_B1-R-V	RPPA_CLDN7|Claudin-7-R-V	RPPA_PXN|Paxillin-R-V	RPPA_RPS6KB1|p70S6K_pT389-R-V	RPPA_ARAF|A-Raf_pS299-R-NA	RPPA_KIT|c-Kit-R-V	RPPA_CAV1|Caveolin-1-R-V	RPPA_PTEN|PTEN-R-V	RPPA_BAX|Bax-R-V	RPPA_SMAD3|Smad3-R-V	RPPA_STK11|LKB1-M-NA	RPPA_MAPK1|ERK2-R-NA	RPPA_MET|c-Met-M-C	RPPA_ERCC1|ERCC1-M-C	RPPA_MAPK14|p38_pT180_Y182-R-V	RPPA_RPS6|S6-R-NA	RPPA_BIRC2 |cIAP-R-V	RPPA_PIK3R1|PI3K-p85-R-V	RPPA_EEF2K|eEF2K-R-V	RPPA_RPS6KB1|p70S6K-R-V	RPPA_MRE11A|Mre11-R-C	RPPA_KRAS|K-Ras-M-C	RPPA_YBX1|YB-1-R-V	RPPA_NOTCH3|Notch3-R-C	RPPA_EIF4EBP1|4E-BP1_pT70-R-C	RPPA_XRCC1|XRCC1-R-C	RPPA_ANXA1|Annexin_I-R-V	RPPA_PDK1|PDK1_pS241-R-V	RPPA_EIF4E|eIF4E-R-V	RPPA_MAPK1 MAPK3|MAPK_pT202_Y204-R-V	RPPA_PTGS2|COX-2-R-C	RPPA_PRKCA |PKC-alpha_pS657-R-V	RPPA_EGFR|EGFR-R-C	RPPA_RAB25|Rab25-R-C	RPPA_RB1|Rb_pS807_S811-R-V	
TCGA-CJ-6033	1.273281784	-2.595428087	-2.108596408	-0.62135564	-0.861898207	0.539715754	0.359942238	0.267516308	-0.394430981	-0.733676535	-4.103721375	-2.104266549	-1.052462734	-0.263929785	0.234785973	-1.435486689	-1.201791807	-0.776794868	-1.075934139	-1.538367379	-0.919795373	-2.135869338	-0.838672169	-1.481108945	-0.278473389	-1.813105386	-2.187867236	-0.834221251	-1.99098045	-0.607336095	0.669434598	-1.342560228	-1.419693766	-2.677979347	-0.23236599	-0.451505184	-0.780704339	-1.145703956	-2.663930286	0.686265477	-1.188634753	1.119806256	-0.0324340140000002	-1.308373361	-1.462911938	-5.159012832	-0.36865681	-2.203500149	-1.345638593	-2.102776443	-2.449501529	-1.356902756	-1.239625306	-0.985061192	-2.035844178	-0.771743198	-0.427324374	-2.490285353	-1.938180315	-0.865636048	0.68147852	-1.124689791	-0.181302729	-0.284453637	-0.27393719	-0.417862851	-1.564331924	-1.989537624	-1.532339202	-6.776392185	-0.694314176	-0.912749594	1.502778729	-2.129997999	-1.306110384	-1.649664286	-1.698126957	-2.039897607	-1.001319743	-1.785175478	-2.828286011	-2.113945982	-0.422932069	-2.00800164	-1.566026612	-0.667676336	-1.929701446	-4.516835485	0.504083568	-2.486102864	0.79628118	-0.702195496	-2.114940556	-1.646134081	-1.781065436	-1.08607731	-1.754375301	-0.0232480370000002	-0.218311056	1.106838654	-1.185327933	1.281059226	-2.422018127	0.777283415	1.121645292	-0.652869447	-0.119643199000000	-1.537767052	0.695386285	-1.686283826	-1.045111227	-1.102742851	-1.971717097	1.878530741	0.280577255	-0.622160902	-1.096758276	0.486075755	-1.405190621	-1.085495669	-1.948785576	-0.0934560320000002	-0.226917998	-0.472330952	-0.440803739	-1.917416501	-2.039051335	-1.315637314	-1.449992089	-2.154094247	-2.496372335	-3.263001724	-3.565294502	-0.0918177260000002	-2.832878421	-1.798213816	-2.374078415	0.819161494	-0.446022695	-0.748272884	-0.215587306	1.206838765	1.998777602	-3.215651019	-1.547120784	1.031214819	0.754402859	-0.252416154	0.688486524	-1.429793324	0.132417305000000	-0.936642782	-1.439890927	-1.005761011	-1.554248619	-0.837955923	-2.186102952	0.586362849	-0.328768358	-0.825591649	-0.672725273	3.145653222	0.654843075	-0.988181672	-1.162858241	-2.604551766	
TCGA-CJ-6032	1.00407671925	-2.98235309875	-1.87051785375	-0.99092497075	-1.29472176975	-0.34497004675	0.94324610525	0.51089267425	-0.25742167875	-0.34720484275	-4.07821885775	-2.16164015575	-1.21231353075	-0.27591473075	0.95351438725	-1.50992720175	-1.01066721375	-1.09022883675	-1.57602676575	-1.78198000275	-0.57363138975	-2.62733586375	-1.39300976975	-1.51532398075	-0.17096338375	-1.70038849175	0.21162468725	-1.24867074475	-2.05174486175	-0.59537429175	1.47269645425	-1.49640555175	-1.05164417275	-3.09281914375	0.59796071425	-0.75833079175	-0.39097370175	-1.17894317475	-3.42857056575	-0.00695660475000004	-1.17236059975	1.68230282525	-0.31016700975	-1.71077136575	-1.65782101575	-4.40473714175	-0.58084414675	-2.38066125075	-1.53998916475	-1.66999327275	-2.50983438375	-1.63067151775	-1.62674624675	-1.42861294775	-2.14589927575	-0.75813441675	-0.31587463075	-2.56412774375	-1.54407014675	-1.02324529175	1.32599470725	-0.86449654475	-0.36352794575	-0.97198102375	-0.43225243975	-0.34356078575	-1.31366060975	-1.90205419075	-1.77643268775	-5.76873034275	-0.33581116775	-1.58920610175	1.20425252625	-2.30059633875	-1.01812480775	-1.51474609075	-1.81391828575	-1.60194896075	-1.02362337375	-1.88935689275	-0.67911209875	-2.53142351375	-0.57508751475	-1.94373143275	-1.38067132075	0.46629177525	-2.12661476075	-3.68599484375	-0.32352142275	-2.55187711775	0.63629558325	-1.15113831175	-2.56384954175	-1.27001265075	-1.95454597975	-1.43058779775	-2.19234769675	-0.12215936275	-0.11535737275	0.40211053425	-0.97207795675	1.92169672025	-2.39240554475	0.73858045725	2.92072070225	-0.12875998475	0.05302773625	-0.11398394775	1.51418735625	-1.49940721875	-1.01898617275	-1.15930386775	-2.90589720175	1.43678994025	-0.37002612675	-0.79714739175	-1.07824796575	0.58851149625	-1.70461431675	-1.42563917875	-2.02004047975	-0.38590251775	-0.05758827175	-0.52147932775	-0.25455189775	-1.91780351275	-2.07672647675	-1.70581831775	-1.65044926775	-2.46696750675	-2.20300930175	-3.32859277475	-3.41704204675	-0.33641981875	-2.48818921175	-1.60437361575	-2.35008019275	2.06449518625	-0.14437230675	-0.76696346975	0.19024682325	1.17479987125	2.23341638725	-2.91784684875	-1.40879022275	1.42054690325	1.32842814625	-0.10184488975	0.51498607425	-1.48943660875	-0.05420818475	-1.11165618775	-1.52249098375	-1.60728373575	-1.65428996475	-0.86926409375	-2.23725463975	0.44822553525	-0.18137285875	-1.15629461575	0.41655280725	0.48426102025	0.82831206825	-1.39535895575	-1.39915906475	-2.54926385175	
TCGA-CJ-6031	-0.46751876975	-2.47925083975	-2.06697929775	-1.37785483575	-1.00770766875	0.151472807250000	0.0153546542500003	-0.352712205750001	-0.59416665775	-0.87163304275	-4.17812170075	-0.99633420875	-0.60917865975	-0.44635612975	-0.0178546267500002	-1.91275825675	-1.08273935675	0.38680796725	-1.05280066175	-1.18600772675	-0.99451615375	-1.65100805475	-0.55002604075	-1.49695899575	-0.375941487750000	-1.53124960875	-1.20884238775	-0.56192513275	-1.69821566575	-0.56664079975	0.28831590425	-0.85972822375	-1.27817745875	-2.06349541775	-0.87631949775	-0.64452668275	-0.56463446975	-0.51756194975	-3.38217054475	2.58417930025	-0.32693658075	0.72522139225	-0.172993862750000	-1.26059100575	-1.27397275575	-2.62611412675	-0.84629338575	-0.62634091575	-1.39122778075	-1.65167074475	-3.57769264175	-0.97171655275	-1.59543724075	-0.73154042575	-2.22468872775	-0.55082697475	-0.75061768675	-2.32241307175	-1.29363838275	-0.62885310575	0.27799691325	-0.88880368275	-0.20088370875	-0.36583061375	-0.87020989475	-0.25602815675	-1.21860368075	-2.10141960175	-1.74808455575	-6.74916980075	-1.39238002075	-1.23896200175	0.0801051362499998	-1.73061110675	-0.84176513775	-2.09599447375	-1.76510541775	-1.72808593375	-1.16058988475	-1.95062387475	-1.97420252375	-0.192432335750000	-0.18813854375	-0.93949634775	-1.39392290475	-0.47966707975	-1.13333758775	-1.82549348375	-0.164284557750000	-2.40852804375	0.138902787250000	-0.94093541375	-2.47678012075	-0.67153743375	-1.91968162075	-1.13790716775	-1.83873470075	-0.50841082175	-0.00898155475000006	-0.0998861687500003	-1.24591765275	0.82000165125	-2.23476571575	0.13470932825	0.41513484525	-0.62864792375	-0.57682961975	-1.49821611575	0.23093848425	-2.39465643175	-0.50311606275	-0.83796035875	-1.90280921675	0.40139991425	-0.74873402075	-1.06743694775	-1.16284654675	0.211818924250000	-0.79471940775	-0.76610948775	-1.75829415575	-0.16431875475	0.27997490825	-0.0343363507500003	-0.26929081975	-1.12950616075	-1.28651586675	-1.58167583175	-1.53583440575	-2.17023329575	-1.70670044775	-1.49847775275	-1.17026123575	-0.0404544497500003	-1.80929751975	-0.94175524675	-1.99484154075	0.07916814325	-0.58149550575	-0.54938631675	0.0336885322500002	0.80043619525	0.67625591425	-2.50985749275	-1.45702148075	0.30101846825	0.43857392325	-0.35928215575	0.201222281250000	-0.86336951275	-0.204073313750000	-1.12294181975	-1.91942881275	-1.37134297975	-1.29386781575	-0.94590326775	-1.45416210675	0.07774293625	-0.50143312375	-0.52996109175	-0.72329299475	-0.200538435750000	-0.16948521375	-1.64074647875	-1.49916840775	-1.32716110075	
TCGA-CJ-6030	-0.5987963595	-2.7215243755	-2.0505104715	-1.1604341905	-0.8580288415	1.5014168345	0.4930006335	0.7519736275	-0.6143609475	-1.4107989085	-4.0573338625	-1.7681328295	-0.7946707225	-0.7728843385	0.9213261115	-1.4945307675	-0.8283140585	-1.1402705845	-1.1101108535	-1.2576614285	-1.2083770215	-2.0503528325	-0.3812692195	-0.5957428795	-0.3827716365	-1.8107223105	-1.4678018055	-0.5956061985	-1.9182981105	-0.8057217465	0.6372361115	-0.6758933015	-1.1328495695	-2.8710066645	0.3311450815	-0.5729174735	-0.3834473985	-0.8853825995	-3.0554022485	0.3156620155	-0.4560096305	1.1803406675	-0.1258882915	-1.3358129155	-1.3960061635	-3.0773365125	-0.9824310605	-1.8500086645	-1.5818229615	-2.6505253795	-3.6531109445	-1.3327427095	-1.5869557755	-1.0721294525	-2.2379548145	-0.3645611895	-0.8481070675	-2.4956896915	-0.5704805405	-0.6601954725	0.6850172005	-0.9436456525	-0.0571751515000001	-0.3722935895	-0.4568825025	-0.0964816015	-1.3569611185	-1.8525765485	-1.8742759535	-7.0460799695	-1.3828049495	-1.2865767355	1.2473445995	-2.3670567075	-1.5003974965	-2.1847487735	-1.7967910945	-1.7883058525	-1.0510045225	-1.4066635445	-2.7182720205	-2.1761641925	-0.3906818695	-1.3668472325	-1.4318704605	0.8312869755	-1.9231703505	-3.7519366315	-0.3616104805	-2.5782435655	0.107651044500000	-1.3542379125	-2.4502824645	-0.8430989495	-1.4767170565	-1.7587181795	-2.0249371245	0.0407775124999999	-0.2626843475	0.3849397335	-1.1900808905	1.1861277785	-2.5588168755	0.6799257885	1.6091711215	0.0300023424999999	-0.5060846065	-0.9170179615	1.4309160115	-2.0561110165	-1.1209666325	-0.9438846055	-2.8254762415	0.9697487215	-0.4037981605	-0.5672826625	-0.9424846535	0.8184421745	0.6278747445	-0.9156299065	-0.6660564655	-0.2091241005	-0.3571765815	-0.5459890595	-0.3292850305	-2.0307027975	-2.7375357365	-1.6781520745	-1.3994561035	-2.3941142155	-2.4245181525	-3.0328435285	-2.8648567905	-0.4186244195	-3.2547907085	-1.7806673595	-1.3439854585	1.4523928615	0.4363039195	-0.6977601485	0.1342106865	0.8215218925	2.0213679885	-3.2692731055	-1.3240642385	1.6461968685	1.1507026545	-0.1453470945	0.8195940635	-1.1952721755	-0.0489706115000001	-1.1594938745	-1.7043272745	-0.9203530965	-0.8616462855	-1.3457466745	-2.2452543285	0.5655677145	-0.2255925485	-1.0618806195	-0.6027476145	-0.6418594005	0.4522149845	-1.6675137085	-1.1902642565	-1.8441192705	
TCGA-B8-4622	-1.79950558225	-3.26667579125	-2.35385317525	-1.15837524725	-1.21811248525	-0.03996673025	-0.27105878725	-0.41704270125	-0.54668347425	-0.95822383925	-3.99947517425	-2.18574384025	-0.99225767025	-0.55958705225	0.38141904775	-1.41418128525	-1.53230036625	0.45756543675	-1.18962410425	-1.39247128825	-0.12848426025	-2.30342647325	-0.56922303425	-1.34015415125	-0.27886770325	-1.90203973425	-1.78533812525	-0.41033395625	-1.51918151425	-0.50664501125	0.94305486975	-1.33799712425	-1.57099520825	-2.40817999625	-1.95880926325	-0.29527772225	-0.80925974725	-0.92742721025	-2.94231773925	0.44519354475	0.16699009575	1.28865798175	-0.05713461125	-1.49137216525	-1.36370177025	-4.11498785925	-0.92828068825	-1.83573212125	-1.41237628425	-2.42575393125	-3.06945646325	-1.24637136825	-1.39104082425	-1.14021217625	-2.00001527825	-0.83953637925	-0.66701857825	-2.46693582625	-2.63002353325	-0.90754245925	0.0297619497500001	-1.24550620625	-0.30119103725	-1.25805210025	0.0969709067500001	-0.39444763225	-1.45055699825	-2.33153710325	-1.96052377925	-7.18140746225	-1.16422774925	-1.53763594625	1.36473862375	-2.52321974925	-1.39398382825	-1.83706683025	-2.10548623825	-2.07597873525	-0.97782167525	-1.47494489125	-2.43942164225	-1.98047210125	-0.100037414250000	-1.90797638125	-1.25006674025	-0.74031335025	-0.86162098125	-3.87269706325	-0.54490489725	-2.31833263025	0.25282091475	-1.09304333725	-2.51720656725	-1.04417965325	-1.94915496625	-1.69969334325	-1.69817585225	-0.0316766562499999	-0.0538580092499999	0.43467323675	-0.88364338325	1.69818835775	-3.18028986325	1.20353996275	0.23853702775	-0.37022747725	-0.0438994562499999	-2.17950680425	0.60734404175	-2.15941579625	-1.24509824925	-0.51455860825	-2.71609751325	0.61937616575	0.0304537707500001	-0.71834261325	-1.25992652325	0.16820366375	-1.37956143625	-1.11833881325	-1.50203419025	0.00466758375000009	0.38701646275	0.56235529275	-0.00582387324999989	-1.88336853725	-2.82636034825	-1.69744385825	-1.48980588525	-2.51739515625	-2.76676366125	-3.15939274525	-2.92715214425	-0.26108729525	-2.99951204225	-1.40365832025	-2.85668437325	1.77361923075	-0.46520137525	-0.57021505325	0.11786313475	1.09174477975	2.62375141875	-2.75418173725	-1.37213028525	-0.18594469625	0.32867545775	-0.16588560125	1.00276685275	-0.73399760725	-0.11815349825	-1.04842666325	-1.53303037325	-1.13403389425	-1.59073853625	-1.56560666825	-2.17566998225	0.92478213275	-0.0183201362500000	-0.86810774325	-1.81565850025	0.54972697175	1.02087386475	-1.11450365525	-0.83482527625	-2.10901041125	
TCGA-B8-4621	-0.12583583175	-2.14039193575	-1.75786393975	-0.52597101075	-0.95379299875	0.15722132625	-0.73083947275	-0.92945707475	-0.61567605175	-1.86620022575	-3.80640388975	-2.11876855775	-1.61279120075	0.0608660342500001	-0.30006127975	-1.69112236875	-1.77457526975	-1.09096760875	-0.75785525575	-1.32135590875	-1.29374780575	-2.01718693175	-1.07819603675	-1.48309625975	0.23297860625	-1.66706392375	-2.02825962575	-0.53468745675	-1.89549486375	-0.44944943675	-0.206760444750000	-1.27368127975	-1.44486564575	-2.55821637275	-0.30152134275	-1.15449665475	-0.82905316575	-1.46315976175	-1.99261367375	0.74221968025	-0.98344392775	0.68040926025	-0.71949294875	-1.28250724675	-1.40615402375	-3.54690742175	-0.0281040577499998	-1.87985856775	-0.49454344375	-2.12435665675	-3.75510113375	-1.70468950275	-1.01681542975	-2.04146433075	-2.00509173975	-0.49835317775	-0.70503946975	-2.05934174075	-1.19610637475	-0.96344016175	-0.52056867475	-0.57665184575	-0.87089618675	-0.65164610975	-1.39918339275	-0.80134120575	-1.20694211275	-1.86686039175	-0.81231135475	-5.79572081875	-0.93925883075	-0.95654254875	0.13208352025	-1.56816998275	-1.48141052775	-1.19743343175	-2.20810120875	-2.20155903875	-0.62764303275	-2.13324383075	-2.21215191675	-1.43921392575	-0.68737777875	-1.75786227475	-1.07810136375	-1.27831100175	-2.14761719275	-3.53099384575	0.35518824725	-2.04664401075	-0.75677589075	-0.49321248875	-1.76268175075	-1.79820884875	-1.76027396375	-0.44552372375	-1.49290833875	0.102365980250000	-1.07902972975	-0.86639383075	-1.54684243075	1.21050479325	-2.01556053475	0.50852509525	0.92624942525	-0.92985235775	-0.82162170875	-2.18290553675	-0.82185170875	-2.00761269375	-0.60707570075	-1.69326705975	-2.43531577675	0.43206359425	0.87635609425	-0.41771626475	-1.09495574775	0.35806015025	-0.87779292675	-0.82821502875	-1.31337166275	-1.04755513175	-0.0245858257499998	0.52809189525	-0.79826645275	-1.87292468075	-2.11392634975	-0.62067506375	-1.22793749275	-2.13573918875	-2.34591085775	-3.01943016075	-1.97648550275	-1.60451549875	-2.51834127675	-1.46932288475	-1.71819285275	-0.0313047047499999	-0.90886318875	-0.40747468375	-0.0898399917499999	1.14102771025	-0.68810214975	-2.75245102775	-1.56502935775	1.01039349625	-0.21598339775	-0.114451576750000	0.0458786982500001	-1.56195600375	-0.39028111875	-0.22892079475	-1.04140298175	-1.82704729575	-1.86927096875	-0.67211207975	-1.53752801275	0.25256519425	-0.81609333675	-0.73995283875	-1.44298041275	-0.99109198075	0.47360712425	-1.43676995875	-0.86579793175	-2.09284904775	
TCGA-B4-5836	0.36843846225	-2.40971363575	-2.11248325375	-0.92538563375	-1.24271493075	-0.63854428475	0.72452593825	-0.71001648575	-0.79526915175	-0.93922955375	-4.01301044775	-2.21017995175	-1.11902800175	-0.76804596875	0.93656984125	-1.86323435475	-1.36735220875	0.48559244325	-1.17251005875	-1.64176838775	-0.58608196075	-2.13712207675	-0.46176187875	-1.51984941975	-0.28188064875	-1.74089721075	-1.57222841175	-0.36294271075	-2.17033052375	0.28406860125	0.60873971025	-0.99159303675	-1.01758167375	-2.84573630475	-1.79910060875	-0.76936403075	0.30193931025	-1.25564553375	-2.94508357375	0.67789092425	-0.83129179275	0.94639430225	-0.20426769175	-1.27297574975	-1.26526056975	-5.06179948575	-0.58734168975	-2.08740623075	-1.28256988175	-2.50343034275	-2.25525552675	-1.56770531275	-1.31322630175	-1.16238412675	-1.93348521475	-0.99536426275	-0.41203557375	-2.37894981975	-2.30404371975	-0.82266909275	0.83710527125	-0.79980648975	-0.143041923750000	-0.35572736675	-0.148093962750000	-0.81202780675	-1.29078440475	-2.03105521075	-1.55680704375	-6.82319945175	-1.19133277575	-1.34396665675	1.72303783225	-2.17470583775	-1.07385142375	-1.72901518775	-1.57039141775	-2.14232334175	-0.95879684375	-1.92222673475	-2.57516036775	-2.32085618075	-0.48192544475	-2.01539332975	-1.67869804275	1.54090341025	-1.70194409675	-4.64243558275	0.21622117925	-2.45869384075	0.49483861225	-1.15481218675	-2.46562713175	-1.38386893675	-2.08626587875	-1.35220966675	-1.99343455075	0.53843358825	0.0431513642500001	0.52943753625	-2.06086889375	1.78633833925	-2.62898272775	1.64944533125	0.67477464625	0.75882611925	0.105333262250000	-1.06367479975	1.15927405325	-1.99906034975	-1.10147727475	-0.65660650075	-2.87360639675	2.64259046925	-0.41138034075	-0.56684977375	-0.94705171775	0.33814099325	-1.85335589675	-1.18173685475	-1.43032642975	-0.32359179075	0.39068409325	-0.35274022975	-0.15862242575	-1.91879756475	-2.24000918175	-1.37943449575	-1.30753631275	-2.34380350475	-2.72522109775	-3.52140220475	-3.54303389675	-0.69273128275	-3.23632112275	-1.80299644575	-2.36399674375	1.13311695225	-0.41946137075	-0.40610363875	0.0664359832500001	1.16945253225	3.08606786225	-3.04586719275	-1.36562466975	0.27640132525	0.93970254125	-0.26467155875	0.56249837825	-1.27855094575	-0.117450740750000	-0.86802929475	-1.52010077675	-1.07371457675	-1.44349060075	-1.08924244475	-2.26844147475	1.04832579525	-0.109563475750000	-0.65790173875	-2.02969470775	0.0384118502500001	-0.29185366175	-1.23685192875	-1.07402372775	-2.68372354875	
